total_population,median_age,median_household_income,per_capita_income,population_below_poverty,bachelors_degree_holders,masters_degree_holders,doctorate_holders,education_population_base,white_alone,black_alone,asian_alone,hispanic_or_latino,median_gross_rent,median_home_value,occupied_housing_units,total_housing_units,total_commuters,public_transit_commuters,total_households,labor_force,unemployed,zip,pct_bachelors_plus,poverty_rate,diversity_index,pct_transit_commuters,housing_occupancy_rate,pct_hispanic,income_rent_ratio,unemployment_rate
1594.0,53.0,80769.0,56347.0,96.0,214.0,73.0,7.0,1208.0,1461.0,18.0,9.0,60.0,938.0,320600.0,730.0,832.0,627.0,0.0,730.0,734.0,21.0,99402,0.2433774834437086,0.060225846925972396,0.10757316267051253,0.0,0.8774038461538461,0.037641154328732745,7.175639658848614,0.02861035422343324
20425.0,45.1,60657.0,35383.0,3468.0,2020.0,873.0,103.0,14783.0,18434.0,149.0,252.0,973.0,941.0,262400.0,8632.0,9107.0,8579.0,11.0,8632.0,9409.0,580.0,99403,0.20266522356761144,0.16979192166462667,0.13128883097607813,0.0012822007226949528,0.9478423190952014,0.04763769889840881,5.371679064824654,0.06164310766287597
16500.0,39.1,73540.0,48573.0,2059.0,3025.0,1191.0,129.0,12698.0,9555.0,1373.0,975.0,1371.0,1180.0,368200.0,7482.0,8838.0,8320.0,257.0,7482.0,8848.0,416.0,99501,0.3421798708458025,0.12478787878787878,0.45508556469388073,0.030889423076923078,0.846571622539036,0.08309090909090909,5.193502824858757,0.04701627486437613
26257.0,33.6,112635.0,49111.0,1382.0,3963.0,1763.0,181.0,17207.0,16370.0,596.0,2069.0,2290.0,1520.0,391900.0,9047.0,9881.0,13781.0,236.0,9047.0,14885.0,735.0,99502,0.34329052129947113,0.052633583425372284,0.3889971630367409,0.017125027211377986,0.9155955874911447,0.08721483794797578,6.175164473684211,0.04937856902922405
12620.0,36.5,72958.0,44799.0,1768.0,1832.0,732.0,127.0,9505.0,5972.0,1260.0,1442.0,865.0,1131.0,286200.0,6090.0,7290.0,7258.0,91.0,6090.0,7917.0,416.0,99503,0.28311415044713306,0.14009508716323296,0.5595245349889801,0.012537889225682006,0.8353909465020576,0.06854199683042789,5.375626289419393,0.052545155993431854
40938.0,33.4,80267.0,38555.0,4879.0,5503.0,1726.0,250.0,26912.0,19264.0,4241.0,4901.0,3730.0,1431.0,299500.0,15868.0,17514.0,19952.0,398.0,15868.0,21926.0,1501.0,99504,0.2779057669441142,0.11918022375299232,0.5865099485544663,0.019947874899759424,0.9060180427086902,0.0911133909814842,4.6742953645469365,0.0684575389948007
5703.0,21.5,100556.0,27326.0,149.0,583.0,226.0,26.0,2160.0,3477.0,640.0,205.0,1313.0,2491.0,,862.0,897.0,3026.0,0.0,862.0,3101.0,75.0,99505,0.38657407407407407,0.026126600035069263,0.5507504198392446,0.0,0.9609810479375697,0.23022970366473786,3.3639769838083766,0.02418574653337633
6991.0,23.1,71008.0,26424.0,820.0,584.0,296.0,7.0,2780.0,4510.0,585.0,256.0,1270.0,1928.0,,2049.0,2170.0,3881.0,0.0,2049.0,4004.0,86.0,99506,0.3190647482014389,0.11729366328136175,0.4899186979518356,0.0,0.9442396313364055,0.18166213703332856,3.0691562932226835,0.02147852147852148
35708.0,34.9,100829.0,49965.0,2051.0,5721.0,2026.0,421.0,24432.0,19785.0,1442.0,6480.0,3516.0,1518.0,353300.0,13210.0,14474.0,19491.0,111.0,13210.0,20847.0,895.0,99507,0.3343156516044532,0.057438109107202866,0.54057914083119,0.005694936124365091,0.9126709962691724,0.09846532989806206,5.5351888449714535,0.042931836715114885
38142.0,32.0,70823.0,32695.0,7436.0,3804.0,1582.0,296.0,23078.0,15498.0,2543.0,5477.0,4702.0,1283.0,301900.0,12776.0,14239.0,17560.0,499.0,12776.0,19520.0,1378.0,99508,0.24620851026952076,0.19495569188820722,0.6248455036638821,0.028416856492027336,0.8972540206475174,0.12327617849090242,4.6000909327097945,0.07059426229508196
21629.0,37.5,110613.0,48262.0,1317.0,3668.0,1499.0,228.0,14315.0,13783.0,426.0,2134.0,2161.0,1698.0,381200.0,7511.0,8042.0,11104.0,65.0,7511.0,11696.0,425.0,99515,0.3768774013272791,0.060890471126728005,0.41770561544375295,0.005853746397694525,0.9339716488435712,0.09991215497711406,5.428592461719671,0.036337209302325583
21788.0,40.7,151291.0,68180.0,885.0,4717.0,2334.0,362.0,14532.0,16562.0,569.0,857.0,1545.0,1245.0,541400.0,7402.0,7679.0,10453.0,12.0,7402.0,11283.0,466.0,99516,0.5101156069364162,0.04061868918670828,0.2720383966697488,0.001147995790682101,0.9639275947388983,0.0709105929869653,10.126572958500669,0.04130107240982008
16347.0,38.5,96700.0,54510.0,1582.0,2524.0,1382.0,257.0,11642.0,10313.0,521.0,1790.0,1114.0,1237.0,357100.0,6620.0,7571.0,8290.0,105.0,6620.0,9120.0,605.0,99517,0.3575846074557636,0.09677616688077323,0.4114716794832799,0.012665862484921592,0.8743891163650773,0.06814706062274424,6.5144165992993806,0.06633771929824561
10351.0,32.0,86963.0,41762.0,736.0,1486.0,689.0,50.0,7391.0,6231.0,450.0,928.0,1428.0,1627.0,291400.0,4231.0,4662.0,6082.0,200.0,4231.0,6206.0,114.0,99518,0.3010418076038425,0.07110424113612211,0.48659752954696023,0.03288391976323578,0.9075504075504075,0.13795768524780214,4.454158983814792,0.018369320012890752
1910.0,49.0,,123545.0,0.0,294.0,82.0,20.0,1891.0,1546.0,0.0,86.0,79.0,,,0.0,0.0,1885.0,10.0,0.0,1910.0,18.0,99519,0.2094130089899524,0.0,0.1789117823578379,0.005305039787798408,,0.041361256544502616,,0.009424083769633508
322.0,49.4,85179.0,63833.0,0.0,98.0,39.0,0.0,267.0,313.0,8.0,0.0,0.0,,375900.0,205.0,229.0,192.0,0.0,205.0,226.0,34.0,99540,0.5131086142322098,0.0,0.04860201279102494,0.0,0.8951965065502183,0.0,,0.1504424778761062
248.0,50.1,90114.0,57458.0,21.0,4.0,10.0,0.0,190.0,108.0,21.0,63.0,36.0,1578.0,61700.0,77.0,292.0,193.0,59.0,77.0,196.0,3.0,99546,0.07368421052631578,0.0846774193548387,0.665858725761773,0.30569948186528495,0.2636986301369863,0.14516129032258066,4.758871989860583,0.015306122448979591
124.0,56.8,50000.0,39884.0,5.0,1.0,6.0,0.0,99.0,47.0,0.0,0.0,12.0,,210700.0,66.0,122.0,59.0,0.0,66.0,64.0,5.0,99550,0.0707070707070707,0.04032258064516129,0.3240448147084172,0.0,0.5409836065573771,0.0967741935483871,,0.078125
415.0,24.9,30833.0,11245.0,158.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,663.0,,98.0,118.0,91.0,0.0,98.0,107.0,13.0,99551,0.0,0.38072289156626504,,0.0,0.8305084745762712,0.0,3.8754399195575666,0.12149532710280374
298.0,26.0,68125.0,15638.0,74.0,4.0,0.0,0.0,153.0,5.0,0.0,0.0,0.0,417.0,,65.0,77.0,87.0,0.0,65.0,118.0,31.0,99552,0.026143790849673203,0.2483221476510067,0.0,0.0,0.8441558441558441,0.0,13.614108713029577,0.2627118644067797
911.0,40.8,28750.0,45054.0,184.0,118.0,24.0,0.0,810.0,236.0,149.0,156.0,185.0,595.0,106300.0,58.0,65.0,784.0,0.0,58.0,819.0,35.0,99553,0.17530864197530865,0.20197585071350166,0.7411037497438699,0.0,0.8923076923076924,0.2030735455543359,4.026610644257703,0.042735042735042736
1138.0,21.8,41875.0,10905.0,447.0,9.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,836.0,85000.0,246.0,265.0,239.0,0.0,246.0,342.0,94.0,99554,0.016981132075471698,0.3927943760984183,,0.0,0.9283018867924528,0.0,4.17414274322169,0.27485380116959063
121.0,36.2,85000.0,27741.0,24.0,8.0,2.0,0.0,85.0,4.0,0.0,0.0,0.0,1333.0,112500.0,42.0,120.0,32.0,0.0,42.0,46.0,14.0,99555,0.11764705882352941,0.19834710743801653,0.0,0.0,0.35,0.0,5.313828457114279,0.30434782608695654
2759.0,51.3,58018.0,35200.0,372.0,279.0,87.0,31.0,2116.0,2445.0,3.0,19.0,111.0,1101.0,200600.0,1185.0,1821.0,933.0,0.0,1185.0,1101.0,108.0,99556,0.1876181474480151,0.1348314606741573,0.09860964742546141,0.0,0.6507413509060955,0.040231968104385646,4.391310929458069,0.09809264305177112
715.0,37.9,64643.0,51447.0,126.0,27.0,13.0,2.0,464.0,163.0,21.0,15.0,10.0,1579.0,233000.0,208.0,449.0,344.0,2.0,208.0,398.0,34.0,99557,0.09051724137931035,0.17622377622377622,0.3742130445731554,0.005813953488372093,0.46325167037861914,0.013986013986013986,3.4116001688832593,0.08542713567839195
7465.0,29.6,94313.0,33760.0,1120.0,376.0,292.0,0.0,4234.0,1034.0,185.0,236.0,362.0,1522.0,303700.0,2179.0,2770.0,2989.0,0.0,2179.0,3433.0,363.0,99559,0.15777042985356637,0.15003348961821836,0.6092305623311178,0.0,0.7866425992779783,0.048492967180174144,5.163874288217258,0.10573842120594232
476.0,25.2,47500.0,12776.0,101.0,12.0,3.0,0.0,239.0,0.0,0.0,0.0,0.0,917.0,,90.0,96.0,113.0,0.0,90.0,162.0,45.0,99561,0.06276150627615062,0.21218487394957983,,0.0,0.9375,0.0,4.316612141039622,0.2777777777777778
432.0,35.9,,75144.0,121.0,5.0,0.0,0.0,282.0,123.0,0.0,0.0,0.0,,92500.0,60.0,128.0,212.0,0.0,60.0,245.0,33.0,99563,0.01773049645390071,0.2800925925925926,0.0,0.0,0.46875,0.0,,0.1346938775510204
7382.0,41.5,117389.0,52286.0,707.0,1130.0,538.0,94.0,5193.0,6020.0,45.0,14.0,457.0,2521.0,417400.0,2639.0,3182.0,3434.0,15.0,2639.0,3673.0,232.0,99567,0.33930290776044675,0.0957735031156868,0.14672119128554928,0.004368083867210251,0.8293526084223759,0.06190734218369006,3.88037154568293,0.06316362646338143
487.0,53.2,89583.0,49239.0,40.0,60.0,23.0,0.0,356.0,458.0,0.0,0.0,5.0,,230400.0,192.0,312.0,234.0,0.0,192.0,259.0,20.0,99568,0.23314606741573032,0.08213552361396304,0.021365029458550344,0.0,0.6153846153846154,0.01026694045174538,,0.07722007722007722
237.0,45.4,108750.0,49095.0,10.0,42.0,22.0,0.0,178.0,48.0,2.0,49.0,22.0,1375.0,156300.0,109.0,159.0,148.0,4.0,109.0,152.0,0.0,99571,0.3595505617977528,0.04219409282700422,0.6453111126289188,0.02702702702702703,0.6855345911949685,0.09282700421940929,6.590909090909091,0.0
234.0,30.2,148021.0,46564.0,0.0,12.0,33.0,0.0,135.0,231.0,0.0,3.0,0.0,,437500.0,60.0,332.0,90.0,0.0,60.0,114.0,0.0,99572,0.3333333333333333,0.0,0.025312294543063718,0.0,0.18072289156626506,0.0,,0.0
843.0,43.2,71106.0,39021.0,15.0,153.0,62.0,0.0,555.0,446.0,1.0,1.0,0.0,865.0,235600.0,311.0,566.0,330.0,5.0,311.0,383.0,26.0,99573,0.38738738738738737,0.017793594306049824,0.00889867665816313,0.015151515151515152,0.549469964664311,0.0,6.850289017341041,0.06788511749347259
2616.0,37.0,79483.0,40368.0,75.0,406.0,119.0,10.0,1895.0,1770.0,8.0,384.0,128.0,1335.0,338300.0,918.0,1336.0,1160.0,0.0,918.0,1381.0,156.0,99574,0.28232189973614774,0.028669724770642203,0.3713308289315612,0.0,0.687125748502994,0.04892966360856269,4.961485642946317,0.11296162201303403
2577.0,30.8,90543.0,37275.0,310.0,198.0,81.0,7.0,1546.0,623.0,12.0,60.0,155.0,1228.0,272000.0,814.0,1387.0,1152.0,1.0,814.0,1315.0,113.0,99576,0.18499353169469598,0.12029491656965463,0.4243626297577855,0.0008680555555555555,0.5868781542898341,0.060147458284827315,6.144340390879479,0.08593155893536121
28124.0,35.5,131993.0,54900.0,1461.0,5322.0,2567.0,394.0,18925.0,22684.0,770.0,870.0,2314.0,1706.0,398500.0,10297.0,10663.0,14835.0,40.0,10297.0,15427.0,320.0,99577,0.4376750330250991,0.05194851372493244,0.2653879536614183,0.002696326255476913,0.9656757010222264,0.08227848101265822,6.447489253614693,0.02074285343877617
475.0,26.0,48750.0,17033.0,138.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,4.0,642.0,80600.0,108.0,124.0,146.0,0.0,108.0,205.0,59.0,99578,0.0,0.2905263157894737,0.0,0.0,0.8709677419354839,0.008421052631578947,6.327881619937695,0.28780487804878047
1293.0,26.8,45655.0,18825.0,284.0,87.0,3.0,0.0,676.0,8.0,68.0,0.0,0.0,967.0,107200.0,343.0,379.0,451.0,0.0,343.0,570.0,100.0,99581,0.13313609467455623,0.21964423820572312,0.18836565096952906,0.0,0.9050131926121372,0.0,3.934419165804895,0.17543859649122806
103.0,32.1,62083.0,34500.0,0.0,13.0,3.0,0.0,52.0,17.0,0.0,0.0,26.0,,158300.0,33.0,52.0,53.0,0.0,33.0,53.0,0.0,99583,0.3076923076923077,0.0,0.4780962682531098,0.0,0.6346153846153846,0.2524271844660194,,0.0
215.0,17.8,53750.0,8508.0,72.0,5.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,,26300.0,30.0,50.0,56.0,0.0,30.0,75.0,15.0,99585,0.054945054945054944,0.33488372093023255,,0.0,0.6,0.0,,0.2
379.0,60.9,29375.0,35305.0,52.0,76.0,13.0,0.0,316.0,222.0,0.0,0.0,0.0,542.0,316700.0,193.0,571.0,136.0,0.0,193.0,163.0,27.0,99586,0.28164556962025317,0.13720316622691292,0.0,0.0,0.3380035026269702,0.0,4.516451414514145,0.1656441717791411
1889.0,49.6,111797.0,65316.0,183.0,380.0,163.0,37.0,1434.0,1675.0,0.0,42.0,95.0,1327.0,506700.0,845.0,1607.0,955.0,7.0,845.0,1014.0,49.0,99587,0.40446304044630405,0.0968766543144521,0.14221172073349608,0.007329842931937173,0.5258245177349098,0.05029115934356802,7.0206606380306456,0.048323471400394474
1167.0,39.5,79471.0,40731.0,128.0,109.0,35.0,4.0,792.0,659.0,0.0,11.0,171.0,1163.0,226500.0,489.0,1375.0,574.0,0.0,489.0,604.0,25.0,99588,0.18686868686868688,0.10968294772922023,0.3444712921738319,0.0,0.35563636363636364,0.14652956298200515,5.694396675265119,0.041390728476821195
118.0,32.8,27708.0,11503.0,72.0,5.0,0.0,0.0,73.0,6.0,0.0,0.0,0.0,,129200.0,37.0,54.0,46.0,0.0,37.0,49.0,3.0,99589,0.0684931506849315,0.6101694915254238,0.0,0.0,0.6851851851851852,0.0,,0.061224489795918366
210.0,31.0,36250.0,16326.0,57.0,5.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,667.0,95800.0,72.0,78.0,63.0,0.0,72.0,92.0,29.0,99590,0.03968253968253968,0.2714285714285714,,0.0,0.9230769230769231,0.0,4.528985507246377,0.31521739130434784
277.0,35.0,33571.0,17373.0,50.0,4.0,1.0,0.0,169.0,13.0,0.0,0.0,14.0,725.0,51400.0,100.0,123.0,108.0,2.0,100.0,123.0,15.0,99602,0.029585798816568046,0.18050541516245489,0.4993141289437586,0.018518518518518517,0.8130081300813008,0.05054151624548736,3.858735632183908,0.12195121951219512
11234.0,40.5,73007.0,40606.0,1465.0,1903.0,943.0,160.0,7905.0,9080.0,18.0,230.0,472.0,1177.0,333800.0,4485.0,6178.0,4787.0,4.0,4485.0,5332.0,368.0,99603,0.38026565464895634,0.13040769093822324,0.13866713869221148,0.0008355964069354502,0.7259630948527032,0.04201531066405555,5.169003115264798,0.0690172543135784
801.0,30.2,35179.0,15903.0,298.0,1.0,6.0,0.0,455.0,64.0,0.0,7.0,55.0,819.0,101500.0,169.0,182.0,250.0,0.0,169.0,337.0,87.0,99604,0.015384615384615385,0.37203495630461925,0.5483749055177627,0.0,0.9285714285714286,0.0686641697877653,3.5794668294668295,0.258160237388724
147.0,40.0,,31390.0,82.0,26.0,0.0,0.0,103.0,97.0,0.0,0.0,0.0,,236600.0,63.0,246.0,62.0,0.0,63.0,85.0,23.0,99605,0.2524271844660194,0.5578231292517006,0.0,0.0,0.25609756097560976,0.0,,0.27058823529411763
235.0,30.4,55000.0,25708.0,44.0,20.0,9.0,0.0,139.0,37.0,0.0,0.0,1.0,,150000.0,86.0,134.0,95.0,0.0,86.0,115.0,19.0,99606,0.20863309352517986,0.18723404255319148,0.05124653739612173,0.0,0.6417910447761194,0.00425531914893617,,0.16521739130434782
253.0,18.9,43750.0,14617.0,59.0,6.0,2.0,0.0,106.0,17.0,2.0,0.0,0.0,1063.0,175000.0,62.0,96.0,70.0,5.0,62.0,95.0,25.0,99607,0.07547169811320754,0.233201581027668,0.18836565096952906,0.07142857142857142,0.6458333333333334,0.0,3.4297585449984322,0.2631578947368421
389.0,24.8,31250.0,9544.0,179.0,13.0,2.0,0.0,194.0,6.0,0.0,0.0,0.0,592.0,,70.0,87.0,79.0,0.0,70.0,123.0,33.0,99609,0.07731958762886598,0.4601542416452442,0.0,0.0,0.8045977011494253,0.0,4.39893018018018,0.2682926829268293
1895.0,47.8,48947.0,35941.0,394.0,324.0,30.0,5.0,1404.0,1530.0,0.0,17.0,56.0,850.0,240300.0,806.0,1450.0,663.0,0.0,806.0,780.0,112.0,99610,0.2556980056980057,0.2079155672823219,0.08767248246717696,0.0,0.5558620689655173,0.02955145118733509,4.7987254901960785,0.14358974358974358
15188.0,36.5,72608.0,36775.0,2271.0,1296.0,765.0,65.0,10220.0,10863.0,140.0,407.0,994.0,1102.0,279600.0,5658.0,7050.0,5796.0,0.0,5658.0,6615.0,582.0,99611,0.2080234833659491,0.14952594153278903,0.22540841492393937,0.0,0.8025531914893617,0.06544640505662365,5.490623109497883,0.08798185941043084
1108.0,38.2,79844.0,40796.0,142.0,84.0,0.0,1.0,766.0,140.0,3.0,255.0,87.0,862.0,118200.0,358.0,395.0,642.0,0.0,358.0,711.0,49.0,99612,0.11096605744125326,0.12815884476534295,0.6080221064937825,0.0,0.9063291139240506,0.07851985559566788,7.718870843000773,0.06891701828410689
452.0,35.3,106250.0,46491.0,7.0,74.0,15.0,0.0,302.0,199.0,3.0,21.0,35.0,1212.0,292500.0,152.0,356.0,250.0,4.0,152.0,258.0,8.0,99613,0.2947019867549669,0.015486725663716814,0.37990505378282535,0.016,0.42696629213483145,0.07743362831858407,7.30541804180418,0.031007751937984496
572.0,25.9,43750.0,11924.0,190.0,3.0,3.0,0.0,295.0,3.0,3.0,0.0,0.0,425.0,43300.0,138.0,159.0,134.0,0.0,138.0,186.0,49.0,99614,0.020338983050847456,0.3321678321678322,0.5,0.0,0.8679245283018868,0.0,8.57843137254902,0.26344086021505375
12618.0,34.9,92792.0,39836.0,935.0,1641.0,541.0,122.0,8314.0,6510.0,117.0,2957.0,1125.0,1660.0,373500.0,4203.0,5323.0,6688.0,8.0,4203.0,7209.0,329.0,99615,0.2771229251864325,0.07410049136154699,0.5430586157991893,0.0011961722488038277,0.7895923351493519,0.0891583452211127,4.658232931726908,0.04563739769732279
1272.0,18.6,42344.0,10256.0,447.0,4.0,0.0,0.0,495.0,4.0,0.0,4.0,0.0,644.0,51100.0,241.0,266.0,322.0,0.0,241.0,415.0,93.0,99620,0.00808080808080808,0.35141509433962265,0.5,0.0,0.9060150375939849,0.0,5.479296066252588,0.22409638554216868
561.0,24.7,43750.0,13189.0,235.0,11.0,10.0,0.0,277.0,8.0,0.0,6.0,0.0,829.0,,116.0,165.0,152.0,0.0,116.0,180.0,28.0,99621,0.07581227436823104,0.41889483065953653,0.48979591836734704,0.0,0.703030303030303,0.0,4.397868918375553,0.15555555555555556
589.0,24.4,61500.0,15060.0,91.0,10.0,0.0,0.0,288.0,6.0,0.0,0.0,0.0,568.0,116700.0,126.0,141.0,183.0,3.0,126.0,230.0,47.0,99622,0.034722222222222224,0.15449915110356535,0.0,0.01639344262295082,0.8936170212765957,0.0,9.022887323943662,0.20434782608695654
22466.0,35.2,87247.0,35599.0,2540.0,1629.0,757.0,54.0,14639.0,17433.0,303.0,652.0,897.0,1489.0,279100.0,7571.0,8944.0,8671.0,70.0,7571.0,9415.0,566.0,99623,0.16667805177949313,0.11305973471022879,0.1792906734664974,0.008072886633606273,0.8464892665474061,0.03992700080121072,4.882863219162749,0.06011683483802443
261.0,26.9,33125.0,13510.0,111.0,6.0,0.0,0.0,134.0,8.0,0.0,0.0,0.0,475.0,172900.0,59.0,78.0,59.0,2.0,59.0,90.0,25.0,99626,0.04477611940298507,0.42528735632183906,0.0,0.03389830508474576,0.7564102564102564,0.0,5.81140350877193,0.2777777777777778
226.0,42.7,44250.0,25619.0,39.0,15.0,14.0,0.0,157.0,73.0,3.0,0.0,26.0,860.0,83600.0,97.0,221.0,87.0,0.0,97.0,108.0,19.0,99627,0.18471337579617833,0.17256637168141592,0.42195309496347566,0.0,0.43891402714932126,0.11504424778761062,4.287790697674419,0.17592592592592593
629.0,28.5,51875.0,20928.0,145.0,50.0,1.0,0.0,357.0,45.0,0.0,0.0,0.0,563.0,85600.0,141.0,243.0,195.0,3.0,141.0,232.0,37.0,99628,0.14285714285714285,0.23052464228934816,0.0,0.015384615384615385,0.5802469135802469,0.0,7.678359976317347,0.15948275862068967
315.0,46.2,30417.0,18889.0,58.0,6.0,1.0,0.0,215.0,4.0,0.0,0.0,0.0,563.0,89300.0,124.0,142.0,109.0,0.0,124.0,129.0,20.0,99630,0.03255813953488372,0.18412698412698414,0.0,0.0,0.8732394366197183,0.0,4.502220248667851,0.15503875968992248
216.0,46.9,89250.0,52524.0,0.0,52.0,25.0,0.0,195.0,216.0,0.0,0.0,7.0,,,99.0,239.0,187.0,0.0,99.0,194.0,7.0,99631,0.39487179487179486,0.0,0.06080958796677982,0.0,0.41422594142259417,0.032407407407407406,,0.03608247422680412
884.0,22.6,45000.0,13531.0,336.0,14.0,0.0,0.0,438.0,0.0,0.0,0.0,9.0,728.0,,200.0,237.0,208.0,0.0,200.0,250.0,37.0,99632,0.0319634703196347,0.38009049773755654,0.0,0.0,0.8438818565400844,0.010180995475113122,5.1510989010989015,0.148
418.0,32.6,88333.0,43602.0,59.0,69.0,8.0,2.0,321.0,183.0,0.0,27.0,39.0,1208.0,262500.0,132.0,418.0,204.0,0.0,132.0,210.0,6.0,99633,0.24610591900311526,0.14114832535885166,0.4235738133255915,0.0,0.3157894736842105,0.09330143540669857,6.093612030905077,0.02857142857142857
843.0,21.8,27500.0,9513.0,409.0,5.0,3.0,0.0,397.0,3.0,0.0,0.0,0.0,,30800.0,210.0,229.0,157.0,0.0,210.0,272.0,107.0,99634,0.020151133501259445,0.4851720047449585,0.0,0.0,0.9170305676855895,0.0,,0.39338235294117646
114.0,30.5,,96244.0,0.0,0.0,0.0,0.0,109.0,113.0,0.0,0.0,3.0,,,0.0,65.0,114.0,0.0,0.0,114.0,0.0,99635,0.0,0.0,0.050386444708680145,0.0,0.0,0.02631578947368421,,0.0
603.0,32.9,52083.0,26610.0,124.0,58.0,6.0,61.0,365.0,10.0,63.0,6.0,7.0,900.0,94000.0,120.0,134.0,225.0,0.0,120.0,276.0,40.0,99636,0.3424657534246575,0.20563847429519072,0.43834505137912394,0.0,0.8955223880597015,0.011608623548922056,4.8225,0.14492753623188406
914.0,24.3,49167.0,15550.0,251.0,11.0,39.0,0.0,453.0,12.0,2.0,0.0,0.0,700.0,86900.0,184.0,196.0,266.0,0.0,184.0,330.0,62.0,99637,0.11037527593818984,0.27461706783369805,0.24489795918367352,0.0,0.9387755102040817,0.0,5.8532142857142855,0.18787878787878787
1234.0,53.8,50284.0,26941.0,226.0,152.0,42.0,0.0,890.0,918.0,0.0,28.0,29.0,950.0,229000.0,541.0,1203.0,339.0,0.0,541.0,388.0,36.0,99639,0.21797752808988763,0.18314424635332252,0.1117959237343853,0.0,0.44970906068162925,0.023500810372771474,4.410877192982456,0.09278350515463918
827.0,21.9,43352.0,13326.0,290.0,13.0,0.0,0.0,367.0,0.0,0.0,0.0,14.0,,87700.0,153.0,164.0,241.0,0.0,153.0,289.0,48.0,99641,0.035422343324250684,0.35066505441354295,0.0,0.0,0.9329268292682927,0.016928657799274487,,0.16608996539792387
155.0,32.8,40156.0,21641.0,69.0,7.0,0.0,0.0,92.0,29.0,0.0,0.0,0.0,888.0,122900.0,75.0,128.0,54.0,0.0,75.0,78.0,22.0,99643,0.07608695652173914,0.44516129032258067,0.0,0.0,0.5859375,0.0,3.7683933933933935,0.28205128205128205
30849.0,35.8,93242.0,40987.0,2324.0,3936.0,1473.0,228.0,20105.0,24186.0,435.0,393.0,2031.0,1260.0,313500.0,10899.0,11782.0,13631.0,87.0,10899.0,14835.0,986.0,99645,0.28037801541905,0.07533469480372135,0.19414079387623207,0.00638251045411195,0.9250551689017145,0.06583681804920744,6.166798941798942,0.0664644421975059
380.0,23.4,41964.0,14838.0,144.0,4.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,,34800.0,83.0,93.0,102.0,0.0,83.0,133.0,28.0,99650,0.02197802197802198,0.37894736842105264,,0.0,0.8924731182795699,0.0,,0.21052631578947367
4028.0,37.2,70694.0,39995.0,541.0,364.0,114.0,21.0,2891.0,3459.0,35.0,53.0,241.0,993.0,259500.0,1716.0,3346.0,1776.0,0.0,1716.0,1953.0,122.0,99652,0.17260463507436874,0.1343098311817279,0.16183406946183632,0.0,0.5128511655708309,0.059831181727904664,5.9326955354145685,0.06246799795186892
158.0,33.3,102083.0,87401.0,1.0,13.0,6.0,0.0,106.0,51.0,19.0,0.0,0.0,875.0,500000.0,21.0,63.0,104.0,0.0,21.0,117.0,13.0,99653,0.1792452830188679,0.006329113924050633,0.39551020408163273,0.0,0.3333333333333333,0.0,9.722190476190477,0.1111111111111111
43606.0,35.5,88875.0,40413.0,4316.0,4034.0,1906.0,273.0,28044.0,34287.0,594.0,790.0,2627.0,1234.0,318900.0,15764.0,17018.0,18857.0,132.0,15764.0,20768.0,1413.0,99654,0.22154471544715448,0.09897720497179287,0.19312283514500272,0.007000053030704778,0.9263133153131978,0.060244003118836854,6.001823338735819,0.06803736517719569
1079.0,25.6,42083.0,13783.0,370.0,15.0,0.0,0.0,545.0,20.0,0.0,1.0,0.0,675.0,20000.0,237.0,259.0,245.0,0.0,237.0,344.0,87.0,99655,0.027522935779816515,0.34291010194624655,0.09070294784580502,0.0,0.915057915057915,0.0,5.195432098765432,0.25290697674418605
1231.0,24.4,46250.0,16093.0,377.0,20.0,0.0,1.0,592.0,16.0,0.0,0.0,3.0,931.0,111000.0,319.0,367.0,375.0,0.0,319.0,499.0,110.0,99658,0.03547297297297297,0.3062550771730301,0.2659279778393353,0.0,0.8692098092643051,0.002437043054427295,4.139813820264948,0.22044088176352705
308.0,19.7,46875.0,11900.0,66.0,3.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,833.0,78800.0,65.0,83.0,61.0,0.0,65.0,111.0,41.0,99659,0.023809523809523808,0.21428571428571427,,0.0,0.7831325301204819,0.0,4.68937575030012,0.36936936936936937
349.0,44.0,83214.0,31903.0,90.0,23.0,1.0,0.0,251.0,38.0,6.0,3.0,29.0,983.0,103600.0,78.0,121.0,111.0,0.0,78.0,137.0,4.0,99660,0.09561752988047809,0.25787965616045844,0.596606648199446,0.0,0.6446280991735537,0.0830945558739255,7.05442522889115,0.029197080291970802
1048.0,48.3,79922.0,40288.0,93.0,82.0,57.0,0.0,869.0,135.0,29.0,216.0,85.0,1250.0,213700.0,341.0,396.0,617.0,0.0,341.0,680.0,22.0,99661,0.15995397008055237,0.08874045801526717,0.6626338305006358,0.0,0.8611111111111112,0.08110687022900763,5.328133333333334,0.03235294117647059
506.0,21.2,36250.0,10118.0,245.0,12.0,0.0,0.0,210.0,1.0,0.0,0.0,9.0,,77900.0,126.0,137.0,121.0,0.0,126.0,165.0,44.0,99662,0.05714285714285714,0.4841897233201581,0.17999999999999994,0.0,0.9197080291970803,0.017786561264822136,,0.26666666666666666
